date,ln_WTI,ln_GDP,ln_CPI,Interest,ln_FX
2020-03-01,3.3744333068928447,26.94070464552262,4.723289148887517,3.25375,3.4470491563088506
2020-04-01,2.806242227281424,26.941656952841534,4.724311856955962,3.234375,3.4488608246610566
2020-05-01,3.3520946686544235,26.942608354133966,4.725333520161114,3.215,3.4506692168055517
2020-06-01,3.6456397666006133,26.94355885112227,4.72635414063579,3.195625,3.4524743445702892
2020-07-01,3.7064849279021868,26.944508445523883,4.727373720506284,3.17625,3.454276219719285
2020-08-01,3.745709771808188,26.945457139051367,4.728392261892394,3.156875,3.4560748539530777
2020-09-01,3.6796945445368636,26.94640493341241,4.7294097669074455,3.1375,3.4578702589091836
2020-10-01,3.6736619807331894,26.94735183030984,4.730426237658322,3.118125,3.4596624461625503
2020-11-01,3.7120432992480796,26.948297831441675,4.731441676245486,3.09875,3.461451427226001
2020-12-01,3.8506793751870942,26.94924293850109,4.73245608476301,3.079375,3.4632372135506837
2021-01-01,3.9514056487898617,26.950187153176486,4.733469465298598,3.06,3.465019816526505
2021-02-01,4.0783221493247845,26.94844883257144,4.732126330108843,3.0665277777777775,3.4730253587763538
2021-03-01,4.132491678094289,26.946707484945172,4.730781388480386,3.073055555555555,3.480967320975406
2021-04-01,4.1225540186915115,26.94496309973709,4.729434635547573,3.0795833333333325,3.4888467050774357
2021-05-01,4.176991568073028,26.943215666331255,4.728086066425065,3.08611111111111,3.496664489536677
2021-06-01,4.267992245871277,26.94146517405596,4.72673567620773,3.0926388888888874,3.5044216300369952
2021-07-01,4.28338292864932,26.939711612183366,4.725383459970539,3.0991666666666653,3.512119060192994
2021-08-01,4.215535924343442,26.9379549699291,4.724029412768455,3.1056944444444428,3.5197576922243443
2021-09-01,4.271739984349736,26.936195236451855,4.722673529636329,3.11222222222222,3.5273384176045552
2021-10-01,4.400316680687051,26.93443240085299,4.721315805588787,3.1187499999999977,3.534862107685335
2021-11-01,4.371313200231218,26.932666452176125,4.71995623562012,3.125277777777775,3.5423296142976404
2021-12-01,4.272655562221201,26.93089737940673,4.718594814704176,3.1318055555555526,3.549741770330454
2022-01-01,4.421511735950466,26.929125171471718,4.717231537794245,3.13833333333333,3.557099390288264
2022-02-01,4.517879344114467,26.932525986784107,4.724271740428058,3.23395833333333,3.5564832287053627
2022-03-01,4.686774215969379,26.93591527573965,4.731262724912624,3.3295833333333302,3.5558666872332796
2022-04-01,4.6227890580765445,26.939293116206876,4.738205174642542,3.4252083333333303,3.5552497654032917
