date,ln_WTI,ln_GDP,ln_CPI,Interest,ln_FX
2020-06-30,3.2679922208454872,26.94355885112227,4.725333172584289,3.215,3.450668128678966
2020-09-30,3.7106297480824133,26.94640493341241,4.728391916435375,3.156875,3.456073777527182
2020-12-31,3.7454615517227876,26.94924293850109,4.731441332888939,3.0987500000000003,3.4614503623130783
2021-03-31,4.054073158736312,26.946707484945172,4.732125727962609,3.0665277777777775,3.4730041654260884
2021-06-30,4.189179277545272,26.94146517405596,4.728085459393456,3.08611111111111,3.4966442748837028
2021-09-30,4.256886279114166,26.936195236451855,4.724028800791774,3.1056944444444423,3.519738390007298
2021-12-31,4.348095147713156,26.93089737940673,4.7199556186376945,3.125277777777775,3.542311164104477
2022-03-31,4.542055098678104,26.93591527573965,4.724255334378309,3.23395833333333,3.556483102075635
2022-06-30,4.687568944474392,26.94601475922897,4.745084022215651,3.52083333333333,3.554632335646487
2022-09-30,4.531614027972821,26.956013262153338,4.765487699789008,3.80770833333333,3.5527781375278535
2022-12-31,4.414650240420406,26.965912783864496,4.785483366031379,4.09458333333333,3.5509204949700166
2023-03-31,4.331390667358313,26.97261317250831,4.799746309369284,4.276111111111109,3.550855652381731
2023-06-30,4.299301672863145,26.9777246234106,4.803151140917264,4.246944444444444,3.554374895680842
2023-09-30,4.408084005909643,26.98281008019392,4.806544418904292,4.217777777777779,3.5578817973158965
2023-12-31,4.359361785534148,26.98786980590562,4.809926221474375,4.188611111111114,3.561376443546728
2024-03-31,4.3061221780128776,26.989550708018164,4.812174839774494,4.16916666666667,3.563699889981333
